"","Year","Month","Day","Site","Depth","Transect","Observer","Species_Code","Coral_genus","Coral_spp","length","width","height","coral_SA"
"103710",2020,"July",29,"Marthas ",51,"2","GGG","ALAM","Agaricia","larmarcki","20","10","1","47.1238898"
"103810",2020,"July",29,"Marthas ",51,"2","GGG","PPOR","Porites","porites","15","5","5","157.0796327"
"103910",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","30","25","30","2591.813939"
"104010",2020,"July",29,"Marthas ",51,"2","GGG","OFRA","Orbicella","franksi","30","40","15","1649.336143"
"104110",2020,"July",29,"Marthas ",51,"2","GGG","LCUC","Leptoseris","cucullatta","20","15","1","54.97787144"
"104210",2020,"July",29,"Marthas ",51,"2","GGG","OFAV","Orbicella","faveolata","30","30","1","94.24777961"
"104310",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","30","25","10","863.9379797"
"104410",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","15","15","15","706.8583471"
"104510",2020,"July",29,"Marthas ",51,"2","GGG","PSTR","Pseudodiploria","strigosa","80","30","10","1727.875959"
"104610",2020,"July",29,"Marthas ",51,"2","GGG","PAST","Porites","astreoides","12","10","5","172.7875959"
"104710",2020,"July",29,"Marthas ",51,"2","GGG","ALAM","Agaricia","larmarcki","30","2","1","50.26548246"
"104810",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","15","15","1","47.1238898"
"104910",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","20","10","1","47.1238898"
"105010",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","20","15","15","824.6680716"
"105110",2020,"July",29,"Marthas ",51,"2","GGG","PAST","Porites","astreoides","30","25","15","1295.90697"
"105210",2020,"July",29,"Marthas ",51,"2","GGG","PAST","Porites","astreoides","25","10","5","274.8893572"
"105310",2020,"July",29,"Marthas ",51,"2","GGG","PAST","Porites","astreoides","30","20","10","785.3981634"
"105410",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","20","20","20","1256.637061"
"105510",2020,"July",29,"Marthas ",51,"2","GGG","OANN","Orbicella","annularis","15","15","15","706.8583471"
"105610",2020,"July",29,"Marthas ",51,"2","GGG","OFAV","Orbicella","faveolata","80","50","50","10210.17612"
"105710",2020,"July",29,"Marthas ",51,"2","GGG","OFAV","Orbicella","faveolata","35","25","70","6597.344573"
"105810",2020,"July",29,"Marthas ",51,"2","GGG","OFAV","Orbicella","faveolata","20","10","10","471.238898"
"105910",2020,"July",29,"Marthas ",51,"2","GGG","MALI","Mycetophellia","aliciae","30","20","1","78.53981634"
"106010",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","20","10","5","235.619449"
"106110",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","15","10","1","39.26990817"
"106210",2020,"July",29,"Marthas ",51,"2","GGG","OFRA","Orbicella","franksi","10","10","5","157.0796327"
"106310",2020,"July",29,"Marthas ",51,"2","GGG","PPOR","Porites","porites","10","10","5","157.0796327"
"106410",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","40","30","3","329.8672286"
"106510",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","15","10","1","39.26990817"
"106610",2020,"July",29,"Marthas ",51,"2","GGG","MDEC","Madracis","decactis","40","15","10","863.9379797"
"106710",2020,"July",29,"Marthas ",51,"2","GGG","PAST","Porites","astreoides","15","10","5","196.3495408"
"106810",2020,"July",29,"Marthas ",51,"2","GGG","AAGA","Agaricia","agaricites","25","20","1","70.68583471"
"106910",2020,"July",29,"Marthas ",51,"2","GGG","OFRA","Orbicella","franksi","15","20","10","549.7787144"
"107010",2020,"July",29,"Marthas ",51,"2","GGG","OFRA","Orbicella","franksi","15","10","1","39.26990817"
"107110",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OFAV","Orbicella","faveolata","20","20","15","942.4777961"
"107210",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","12","10","5","172.7875959"
"107310",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","20","10","1","47.1238898"
"107410",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","20","10","1","47.1238898"
"107510",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","25","20","20","1413.716694"
"107610",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","20","10","5","235.619449"
"107710",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OFAV","Orbicella","faveolata","18","20","25","1492.25651"
"107810",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","15","10","10","392.6990817"
"107910",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","40","30","10","1099.557429"
"108010",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","10","5","10","235.619449"
"108110",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","15","2","10","267.0353756"
"108210",2020,"August",2,"Marilyn's Cut",29,"2","GGG","MALI","Mycetophellia","aliciae","12","10","2","69.11503838"
"108310",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OFAV","Orbicella","faveolata","30","20","25","1963.495408"
"108410",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OFAV","Orbicella","faveolata","45","30","30","3534.291735"
"108510",2020,"August",2,"Marilyn's Cut",29,"2","GGG","PSTR","Pseudodiploria","strigosa","45","25","20","2199.114858"
"108610",2020,"August",2,"Marilyn's Cut",29,"2","GGG","MCAV","Montastraea","cavernosa","55","35","15","2120.575041"
"108710",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OANN","Orbicella","annularis","30","15","20","1413.716694"
"108810",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","10","5","12","282.7433388"
"108910",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","12","5","18","480.663676"
"109010",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","20","15","20","1099.557429"
"109110",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","15","15","1","47.1238898"
"109210",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","10","10","1","31.41592654"
"109310",2020,"August",2,"Marilyn's Cut",29,"2","GGG","DLAB","Diploria","labyrinthyformis","20","18","12","716.283125"
"109410",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","30","27","30","2686.061719"
"109510",2020,"August",2,"Marilyn's Cut",29,"2","GGG","MAUR","Madracis","auretenra","20","5","5","196.3495408"
"109610",2020,"August",2,"Marilyn's Cut",29,"2","GGG","EFAS","Eusmilia","fastigiata","10","10","5","157.0796327"
"109710",2020,"August",2,"Marilyn's Cut",29,"2","GGG","MDEC","Madracis","decactis","10","10","8","251.3274123"
"109810",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OFAV","Orbicella","faveolata","75","50","75","14726.21556"
"109910",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","15","2","10","267.0353756"
"110010",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","10","5","1","23.5619449"
"110110",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","20","5","5","196.3495408"
"110210",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","10","8","1","28.27433388"
"110310",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","30","20","15","1178.097245"
"110410",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","12","12","5","188.4955592"
"110510",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","10","10","5","157.0796327"
"110610",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OFRA","Orbicella","franksi","55","30","75","10013.82658"
"110710",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OFRA","Orbicella","franksi","20","15","5","274.8893572"
"110810",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OANN","Orbicella","annularis","20","8","10","439.8229715"
"110910",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","12","10","10","345.5751919"
"111010",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","10","15","15","589.0486225"
"111110",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","30","25","10","863.9379797"
"111210",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","12","10","10","345.5751919"
"111310",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","12","12","10","376.9911184"
"111410",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","12","8","5","157.0796327"
"111510",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","15","6","1","32.98672286"
"111610",2020,"August",2,"Marilyn's Cut",29,"2","GGG","PAST","Porites","astreoides","18","10","10","439.8229715"
"111710",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","12","10","5","172.7875959"
"111810",2020,"August",2,"Marilyn's Cut",29,"2","GGG","PPOR","Porites","porites","10","5","5","117.8097245"
"111910",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OFAV","Orbicella","faveolata","15","8","12","433.5397862"
"112010",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","25","28","15","1248.78308"
"112110",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OFAV","Orbicella","faveolata","25","15","15","942.4777961"
"112210",2020,"August",2,"Marilyn's Cut",29,"2","GGG","OANN","Orbicella","annularis","52","30","28","3606.548366"
"112310",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","15","2","10","267.0353756"
"112410",2020,"August",2,"Marilyn's Cut",29,"2","GGG","DLAB","Diploria","labyrinthyformis","22","15","25","1452.986602"
"112510",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","15","2","15","400.5530633"
"112610",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","20","8","10","439.8229715"
"112710",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","27","15","15","989.6016859"
"112810",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","22","10","10","502.6548246"
"112910",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","20","12","5","251.3274123"
"113010",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","18","15","15","777.5441818"
"113110",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","15","10","18","706.8583471"
"113210",2020,"August",2,"Marilyn's Cut",29,"2","GGG","MCAV","Montastraea","cavernosa","30","20","3","235.619449"
"113310",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","18","10","2","87.9645943"
"113410",2020,"August",2,"Marilyn's Cut",29,"2","GGG","EFAS","Eusmilia","fastigiata","12","12","10","376.9911184"
"113510",2020,"August",2,"Marilyn's Cut",29,"2","GGG","SSID","Siderastrea","siderea","15","12","2","84.82300165"
"113610",2020,"August",2,"Marilyn's Cut",29,"2","GGG","AAGA","Agaricia","agaricites","12","12","15","565.4866776"
"113710",2020,"August",2,"Marilyn's Cut",29,"2","GGG","PAST","Porites","astreoides","10","8","5","141.3716694"
"113810",2020,"August",2,"Meadows",36,"1","GGG","CNAT","Colpophyllia","natans","55","50","30","4948.008429"
"113910",2020,"August",2,"Meadows",36,"1","GGG","PPOR","Porites","porites","35","15","15","1178.097245"
"114010",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","11","10","5","164.9336143"
"114110",2020,"August",2,"Meadows",36,"1","GGG","PPOR","Porites","porites","70","40","15","2591.813939"
"114210",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","60","50","55","9503.317777"
"114310",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","16","12","10","439.8229715"
"114410",2020,"August",2,"Meadows",36,"1","GGG","PPOR","Porites","porites","40","20","15","1413.716694"
"114510",2020,"August",2,"Meadows",36,"1","GGG","PAST","Porites","astreoides","18","10","10","439.8229715"
"114610",2020,"August",2,"Meadows",36,"1","GGG","MALC","Millepora","alcicornis","15","5","20","628.3185307"
"114710",2020,"August",2,"Meadows",36,"1","GGG","OANN","Orbicella","annularis","60","35","20","2984.513021"
"114810",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","13","10","10","361.2831552"
"114910",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","25","15","30","1884.955592"
"115010",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","20","8","12","527.7875658"
"115110",2020,"August",2,"Meadows",36,"1","GGG","PPOR","Porites","porites","45","20","10","1021.017612"
"115210",2020,"August",2,"Meadows",36,"1","GGG","OFAV","Orbicella","faveolata","22","20","18","1187.522023"
"115310",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","20","10","14","659.7344573"
"115410",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","20","10","4","188.4955592"
"115510",2020,"August",2,"Meadows",36,"1","GGG","ALAM","Agaricia","larmarcki","12","10","1","34.55751919"
"115610",2020,"August",2,"Meadows",36,"1","GGG","ALAM","Agaricia","larmarcki","12","10","1","34.55751919"
"115710",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","18","11","1","45.55309348"
"115810",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","18","7","12","471.238898"
"115910",2020,"August",2,"Meadows",36,"1","GGG","SSID","Siderastrea","siderea","60","38","10","1539.3804"
"116010",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","15","10","5","196.3495408"
"116110",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","15","10","1","39.26990817"
"116210",2020,"August",2,"Meadows",36,"1","GGG","OFAV","Orbicella","faveolata","11","5","8","201.0619298"
"116310",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","30","20","15","1178.097245"
"116410",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","15","15","10","471.238898"
"116510",2020,"August",2,"Meadows",36,"1","GGG","MALI","Mycetophellia","aliciae","12","10","1","34.55751919"
"116610",2020,"August",2,"Meadows",36,"1","GGG","PAST","Porites","astreoides","10","10","5","157.0796327"
"116710",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","15","5","1","31.41592654"
"116810",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","20","10","5","235.619449"
"116910",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","35","20","20","1727.875959"
"117010",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","15","10","5","196.3495408"
"117110",2020,"August",2,"Meadows",36,"1","GGG","SSID","Siderastrea","siderea","22","16","6","358.1415625"
"117210",2020,"August",2,"Meadows",36,"1","GGG","MMEA","Meandrina","meandrites","22","22","10","691.1503838"
"117310",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","20","15","10","549.7787144"
"117410",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","30","25","30","2591.813939"
"117510",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","60","20","10","1256.637061"
"117610",2020,"August",2,"Meadows",36,"1","GGG","MCAV","Montastraea","cavernosa","15","15","2","94.24777961"
"117710",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","25","12","12","697.4335691"
"117810",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","20","15","5","274.8893572"
"117910",2020,"August",2,"Meadows",36,"1","GGG","ALAM","Agaricia","larmarcki","15","6","5","164.9336143"
"118010",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","10","7","1","26.70353756"
"118110",2020,"August",2,"Meadows",36,"1","GGG","PAST","Porites","astreoides","65","55","35","6597.344573"
"118210",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","25","12","10","581.1946409"
"118310",2020,"August",2,"Meadows",36,"1","GGG","MCAV","Montastraea","cavernosa","14","11","1","39.26990817"
"118410",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","25","15","5","314.1592654"
"118510",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","25","15","20","1256.637061"
"118610",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","20","15","10","549.7787144"
"118710",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","25","18","12","810.5309046"
"118810",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","22","15","10","581.1946409"
"118910",2020,"August",2,"Meadows",36,"1","GGG","MCAV","Montastraea","cavernosa","30","12","8","527.7875658"
"119010",2020,"August",2,"Meadows",36,"1","GGG","MALI","Mycetophellia","aliciae","10","8","2","56.54866776"
"119110",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","15","8","5","180.6415776"
"119210",2020,"August",2,"Meadows",36,"1","GGG","OFRA","Orbicella","franksi","15","12","8","339.2920066"
"119310",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","15","10","2","78.53981634"
"119410",2020,"August",2,"Meadows",36,"1","GGG","AAGA","Agaricia","agaricites","10","10","1","31.41592654"
"119510",2020,"August",2,"Meadows",39,"2","GGG","SSID","Siderastrea","siderea","16","11","5","212.0575041"
"119610",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","20","5","8","314.1592654"
"119710",2020,"August",2,"Meadows",39,"2","GGG","PPOR","Porites","porites","50","25","15","1767.145868"
"119810",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","20","8","6","263.8937829"
"119910",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","12","10","10","345.5751919"
"120010",2020,"August",2,"Meadows",39,"2","GGG","PPOR","Porites","porites","20","15","10","549.7787144"
"120110",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","16","12","10","439.8229715"
"120210",2020,"August",2,"Meadows",39,"2","GGG","OFAV","Orbicella","faveolata","17","15","12","603.1857895"
"120310",2020,"August",2,"Meadows",39,"2","GGG","PPOR","Porites","porites","30","10","10","628.3185307"
"120410",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","10","8","10","282.7433388"
"120510",2020,"August",2,"Meadows",39,"2","GGG","OFAV","Orbicella","faveolata","22","20","25","1649.336143"
"120610",2020,"August",2,"Meadows",39,"2","GGG","MALI","Mycetophellia","aliciae","14","10","2","75.39822369"
"120710",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","18","8","10","408.407045"
"120810",2020,"August",2,"Meadows",39,"2","GGG","MCAV","Montastraea","cavernosa","16","12","15","659.7344573"
"120910",2020,"August",2,"Meadows",39,"2","GGG","SSID","Siderastrea","siderea","25","15","10","628.3185307"
"121010",2020,"August",2,"Meadows",39,"2","GGG","OFAV","Orbicella","faveolata","65","42","30","5042.256209"
"121110",2020,"August",2,"Meadows",39,"2","GGG","PPOR","Porites","porites","32","12","10","691.1503838"
"121210",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","55","25","25","3141.592654"
"121310",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","14","10","10","376.9911184"
"121410",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","15","10","10","392.6990817"
"121510",2020,"August",2,"Meadows",39,"2","GGG","OFAV","Orbicella","faveolata","110","80","95","28352.8737"
"121610",2020,"August",2,"Meadows",39,"2","GGG","MCAV","Montastraea","cavernosa","32","24","15","1319.468915"
"121710",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","28","15","30","2026.327262"
"121810",2020,"August",2,"Meadows",39,"2","GGG","OFAV","Orbicella","faveolata","70","45","50","9032.078879"
"121910",2020,"August",2,"Meadows",39,"2","GGG","PAST","Porites","astreoides","16","14","10","471.238898"
"122010",2020,"August",2,"Meadows",39,"2","GGG","OFAV","Orbicella","faveolata","15","10","1","39.26990817"
"122110",2020,"August",2,"Meadows",39,"2","GGG","PAST","Porites","astreoides","10","8","8","226.1946711"
"122210",2020,"August",2,"Meadows",39,"2","GGG","OFRA","Orbicella","franksi","50","35","60","8011.061267"
"122310",2020,"August",2,"Meadows",39,"2","GGG","OFAV","Orbicella","faveolata","25","15","20","1256.637061"
"122410",2020,"August",2,"Meadows",39,"2","GGG","OANN","Orbicella","annularis","70","45","20","3612.831552"
"122510",2020,"August",2,"Meadows",39,"2","GGG","MALI","Mycetophellia","aliciae","10","10","1","31.41592654"
"122610",2020,"August",2,"Meadows",39,"2","GGG","SINT","Stephanocoenia ","intersepta","30","20","15","1178.097245"
"122710",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","25","20","25","1767.145868"
"122810",2020,"August",2,"Meadows",39,"2","GGG","PPOR","Porites","porites","10","8","2","56.54866776"
"122910",2020,"August",2,"Meadows",39,"2","GGG","PAST","Porites","astreoides","12","10","2","69.11503838"
"123010",2020,"August",2,"Meadows",39,"2","GGG","OFRA","Orbicella","franksi","50","30","45","5654.866776"
"123110",2020,"August",2,"Meadows",39,"2","GGG","OFAV","Orbicella","faveolata","22","18","15","942.4777961"
"123210",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","15","5","8","251.3274123"
"123310",2020,"August",2,"Meadows",39,"2","GGG","PPOR","Porites","porites","50","35","10","1335.176878"
"123410",2020,"August",2,"Meadows",39,"2","GGG","OFRA","Orbicella","franksi","85","70","60","14608.40584"
"123510",2020,"August",2,"Meadows",39,"2","GGG","PPOR","Porites","porites","40","30","10","1099.557429"
"123610",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","20","10","20","942.4777961"
"123710",2020,"August",2,"Meadows",39,"2","GGG","PPOR","Porites","porites","20","10","10","471.238898"
"123810",2020,"August",2,"Meadows",39,"2","GGG","PPOR","Porites","porites","100","30","10","2042.035225"
"123910",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","15","2","15","400.5530633"
"124010",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","18","9","12","508.9380099"
"124110",2020,"August",2,"Meadows",39,"2","GGG","OFAV","Orbicella","faveolata","100","60","40","10053.09649"
"124210",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","20","15","15","824.6680716"
"124310",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","10","6","10","251.3274123"
"124410",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","20","8","8","351.8583772"
"124510",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","15","10","8","314.1592654"
"124610",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","20","15","15","824.6680716"
"124710",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","12","8","5","157.0796327"
"124810",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","20","10","15","706.8583471"
"124910",2020,"August",2,"Meadows",39,"2","GGG","EFAS","Eusmilia","fastigiata","10","5","5","117.8097245"
"125010",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","15","10","10","392.6990817"
"125110",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","22","16","20","1193.805208"
"125210",2020,"August",2,"Meadows",39,"2","GGG","MALI","Mycetophellia","aliciae","16","4","2","62.83185307"
"125310",2020,"August",2,"Meadows",39,"2","GGG","OFRA","Orbicella","franksi","40","35","45","5301.437603"
"125410",2020,"August",2,"Meadows",39,"2","GGG","SINT","Stephanocoenia ","intersepta","25","25","8","628.3185307"
"125510",2020,"August",2,"Meadows",39,"2","GGG","SSID","Siderastrea","siderea","12","9","1","32.98672286"
"125610",2020,"August",2,"Meadows",39,"2","GGG","OFAV","Orbicella","faveolata","12","15","16","678.5840132"
"125710",2020,"August",2,"Meadows",39,"2","GGG","ALAM","Agaricia","larmarcki","20","12","1","50.26548246"
"125810",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","16","16","10","502.6548246"
"125910",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","18","15","10","518.3627878"
"126010",2020,"August",2,"Meadows",39,"2","GGG","AAGA","Agaricia","agaricites","12","10","10","345.5751919"
"126110",2020,"August",2,"Paul's Anchor",44,"1","GGG","AAGA","Agaricia","agaricites","20","12","10","502.6548246"
"126210",2020,"August",2,"Paul's Anchor",44,"1","GGG","PPOR","Porites","porites","32","10","10","659.7344573"
"126310",2020,"August",2,"Paul's Anchor",44,"1","GGG","AAGA","Agaricia","agaricites","25","10","8","439.8229715"
"126410",2020,"August",2,"Paul's Anchor",44,"1","GGG","OFAV","Orbicella","faveolata","55","25","50","6283.185307"
"126510",2020,"August",2,"Paul's Anchor",44,"1","GGG","OFRA","Orbicella","franksi","22","12","10","534.0707511"
"126610",2020,"August",2,"Paul's Anchor",44,"1","GGG","PAST","Porites","astreoides","50","32","28","3606.548366"
"126710",2020,"August",2,"Paul's Anchor",44,"1","GGG","AAGA","Agaricia","agaricites","12","10","10","345.5751919"
"126810",2020,"August",2,"Paul's Anchor",44,"1","GGG","AAGA","Agaricia","agaricites","15","8","1","36.12831552"
"126910",2020,"August",2,"Paul's Anchor",44,"1","GGG","PPOR","Porites","porites","65","50","25","4516.03944"
"127010",2020,"August",2,"Paul's Anchor",44,"1","GGG","OFRA","Orbicella","franksi","40","35","35","4123.340358"
"127110",2020,"August",2,"Paul's Anchor",44,"1","GGG","PPOR","Porites","porites","50","50","20","3141.592654"
"127210",2020,"August",2,"Paul's Anchor",44,"1","GGG","SSID","Siderastrea","siderea","12","10","2","69.11503838"
"127310",2020,"August",2,"Paul's Anchor",44,"1","GGG","PAST","Porites","astreoides","35","18","15","1248.78308"
"127410",2020,"August",2,"Paul's Anchor",44,"1","GGG","AAGA","Agaricia","agaricites","20","15","30","1649.336143"
"127510",2020,"August",2,"Paul's Anchor",44,"1","GGG","AHUM","Agaricia","humilis","18","10","5","219.9114858"
"127610",2020,"August",2,"Paul's Anchor",44,"1","GGG","OFAV","Orbicella","faveolata","32","25","25","2238.384766"
"127710",2020,"August",2,"Paul's Anchor",44,"1","GGG","AAGA","Agaricia","agaricites","42","30","15","1696.460033"
"127810",2020,"August",2,"Paul's Anchor",44,"1","GGG","AAGA","Agaricia","agaricites","45","30","25","2945.243113"
"127910",2020,"August",2,"Paul's Anchor",44,"1","GGG","MDEC","Madracis","decactis","12","10","5","172.7875959"
