Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Site_Name
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,AAGA,Agaricia,agaricites,10,8,10,314.1592654,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,SSID,Siderastrea,siderea,20,15,10,628.3185307,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,AAGA,Agaricia,agaricites,10,10,15,471.238898,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,PSTR,Pseudodiploria,strigosa,25,20,10,785.3981634,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,MCAV,Montastraea,cavernosa,45,35,40,5654.866776,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,PAST,Porites,astreoides,20,15,20,1256.637061,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,PFUR,Porites,furcata,15,10,10,471.238898,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,SSID,Siderastrea,siderea,15,10,5,235.619449,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,OFAV,Orbicella,faveolata,25,25,10,785.3981634,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,PPOR,Porites,porites,40,30,20,2513.274123,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,OFAV,Orbicella,faveolata,20,15,5,314.1592654,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,OFRA,Orbicella,franksi,45,40,25,3534.291735,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,AAGA,Agaricia,agaricites,20,20,5,314.1592654,Sailfin Miniwall
2013,NA,NA,Mixing Bowl,13.716,8,K. Lohr,OFAV,Orbicella,faveolata,35,30,30,3298.672286,Sailfin Miniwall
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,PAST,Porites,astreoides,30,25,25,2356.19449,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,AAGA,Agaricia,agaricites,20,20,20,1256.637061,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,SSID,Siderastrea,siderea,15,10,10,471.238898,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,PAST,Porites,astreoides,5,5,3,47.1238898,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,PAST,Porites,astreoides,25,20,15,1178.097245,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,OANN,Orbicella,annularis,25,20,15,1178.097245,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,AAGA,Agaricia,agaricites,5,5,2,31.41592654,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,AAGA,Agaricia,agaricites,20,10,20,1256.637061,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,PAST,Porites,astreoides,15,10,10,471.238898,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,AAGA,Agaricia,agaricites,20,15,20,1256.637061,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,AAGA,Agaricia,agaricites,35,30,25,2748.893572,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,AAGA,Agaricia,agaricites,30,10,15,1413.716694,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,DLAB,Diploria,labyrinthiformis,15,10,12,565.4866776,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,OANN,Orbicella,annularis,30,20,30,2827.433388,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,AAGA,Agaricia,agaricites,25,20,20,1570.796327,Icon
2013,NA,NA,ICON Reef,9.7536,1,K. Lohr,OANN,Orbicella,annularis,30,20,60,5654.866776,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,OFRA,Orbicella,franksi,100,50,50,15707.96327,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,OFRA,Orbicella,franksi,60,15,30,5654.866776,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,PAST,Porites,astreoides,40,40,15,1884.955592,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,MCAV,Montastraea,cavernosa,25,20,35,2748.893572,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,MCAV,Montastraea,cavernosa,16,15,20,1005.309649,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,AAGA,Agaricia,agaricites,25,20,25,1963.495408,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,OANN,Orbicella,annularis,40,20,30,3769.911184,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,PAST,Porites,astreoides,25,15,20,1570.796327,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,AAGA,Agaricia,agaricites,20,10,5,314.1592654,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,OFRA,Orbicella,franksi,20,10,5,314.1592654,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,PAST,Porites,astreoides,15,10,5,235.619449,Icon
2013,NA,NA,ICON Reef,9.7536,2,K. Lohr,PSTR,Pseudodiploria,strigosa,20,20,20,1256.637061,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,SSID,Siderastrea,siderea,30,22,20,1884.955592,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,SBOU,Solenastrea,bournoni,20,10,4,251.3274123,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,AAGA,Agaricia,agaricites,12,10,10,376.9911184,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,OANN,Orbicella,annularis,15,10,10,471.238898,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,OANN,Orbicella,annularis,8,5,10,251.3274123,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,AHUM,Agaraicia,humilis,10,5,10,314.1592654,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,AAGA,Agaricia,agaricites,20,13,10,628.3185307,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,OFAV,Orbicella,faveolata,28,20,15,1319.468915,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,AAGA,Agaricia,agaricites,5,5,2,31.41592654,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,OANN,Orbicella,annularis,80,40,10,2513.274123,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,SBOU,Solenastrea,bournoni,50,30,5,785.3981634,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,OANN,Orbicella,annularis,70,50,15,3298.672286,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,AAGA,Agaricia,agaricites,15,10,5,235.619449,Icon
2013,NA,NA,ICON Reef,8,3,E. Camp,PAST,Porites,astreoides,10,5,10,314.1592654,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,AAGA,Agaricia,agaricites,25,20,10,785.3981634,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,OANN,Orbicella,annularis,30,20,20,1884.955592,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,SSID,Siderastrea,siderea,40,20,20,2513.274123,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,AAGA,Agaricia,agaricites,20,15,10,628.3185307,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,PAST,Porites,astreoides,40,30,20,2513.274123,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,DSTO,Dichocoenia,stokesii,10,8,10,314.1592654,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,PPOR,Porites,porites,15,10,5,235.619449,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,DLAB,Diploria,labyrinthiformis,30,20,10,942.4777961,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,AAGA,Agaricia,agaricites,5,5,5,78.53981634,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,PPOR,Porites,porites,15,5,5,235.619449,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,AAGA,Agaricia,agaricites,5,5,5,78.53981634,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,AAGA,Agaricia,agaricites,20,10,10,628.3185307,Icon
2013,NA,NA,ICON Reef,9,4,E. Camp,PAST,Porites,astreoides,25,10,10,785.3981634,Icon
2013,NA,NA,ICON Reef,8.5,5,S. Bejarano,PAST,Porites,astreoides,20,15,10,628.3185307,Icon
2013,NA,NA,ICON Reef,8.5,5,S. Bejarano,PSTR,Pseudodiploria,strigosa,10,10,10,314.1592654,Icon
2013,NA,NA,ICON Reef,8.5,5,S. Bejarano,AAGA,Agaricia,agaricites,40,20,40,5026.548246,Icon
2013,NA,NA,ICON Reef,8.5,5,S. Bejarano,SSID,Siderastrea,siderea,30,30,35,3298.672286,Icon
2013,NA,NA,ICON Reef,8.5,5,S. Bejarano,PAST,Porites,astreoides,5,5,5,78.53981634,Icon
2013,NA,NA,ICON Reef,8.5,5,S. Bejarano,OANN,Orbicella,annularis,35,40,80,8796.45943,Icon
2013,NA,NA,ICON Reef,8.5,5,S. Bejarano,PAST,Porites,astreoides,15,15,20,942.4777961,Icon
2013,NA,NA,ICON Reef,8.5,5,S. Bejarano,SSID,Siderastrea,siderea,20,25,20,1256.637061,Icon
2013,NA,NA,ICON Reef,8.5,6,S. Bejarano,AAGA,Agaricia,agaricites,60,55,75,14137.16694,Icon
2013,NA,NA,ICON Reef,8.5,6,S. Bejarano,PAST,Porites,astreoides,5,4,2,31.41592654,Icon
2013,NA,NA,ICON Reef,8.5,6,S. Bejarano,PPOR,Porites,porites,15,10,15,706.8583471,Icon
2013,NA,NA,ICON Reef,8.5,6,S. Bejarano,PPOR,Porites,porites,10,10,10,314.1592654,Icon
2013,NA,NA,ICON Reef,8.5,6,S. Bejarano,ALAM,Agaricia,lamarcki,30,30,5,471.238898,Icon
2013,NA,NA,ICON Reef,8.5,6,S. Bejarano,DLAB,Diploria,labyrinthiformis,40,30,20,2513.274123,Icon
2013,NA,NA,Meadows,6.096,1,K. Lohr,AAGA,Agaricia,agaricites,16,10,17,854.5132018,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,AHUM,Agaraicia,humilis,22,16,8,552.920307,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,OFRA,Orbicella,franksi,140,94,140,61575.21601,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,OANN,Orbicella,annularis,70,50,60,13194.68915,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,OANN,Orbicella,annularis,43,40,30,4052.654523,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,OANN,Orbicella,annularis,80,35,25,6283.185307,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,MCAV,Montastraea,cavernosa,50,25,30,4712.38898,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,PPOR,Porites,porites,60,50,20,3769.911184,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,OANN,Orbicella,annularis,35,40,30,3298.672286,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,AAGA,Agaricia,agaricites,22,14,22,1520.530844,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,OANN,Orbicella,annularis,10,5,5,157.0796327,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,AAGA,Agaricia,agaricites,18,14,10,565.4866776,The Meadows
2013,NA,NA,Meadows,6.096,1,K. Lohr,AAGA,Agaricia,agaricites,25,10,10,785.3981634,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,OANN,Orbicella,annularis,70,60,20,4398.229715,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,MLAM,Mycetophyllia,lamarckiana,15,10,5,235.619449,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AAGA,Agaricia,agaricites,25,20,20,1570.796327,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AHUM,Agaraicia,humilis,20,15,10,628.3185307,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,OANN,Orbicella,annularis,35,20,20,2199.114858,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AAGA,Agaricia,agaricites,15,10,12,565.4866776,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AAGA,Agaricia,agaricites,15,10,20,942.4777961,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AAGA,Agaricia,agaricites,10,5,5,157.0796327,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AAGA,Agaricia,agaricites,20,15,20,1256.637061,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,OANN,Orbicella,annularis,20,15,20,1256.637061,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,OANN,Orbicella,annularis,30,25,25,2356.19449,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,MAUR,Madracis,auretenra,15,10,5,235.619449,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,PAST,Porites,astreoides,60,40,25,4712.38898,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AAGA,Agaricia,agaricites,20,15,5,314.1592654,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AAGA,Agaricia,agaricites,10,10,5,157.0796327,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AAGA,Agaricia,agaricites,30,20,10,942.4777961,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AAGA,Agaricia,agaricites,15,10,20,942.4777961,The Meadows
2013,NA,NA,Meadows,6.096,2,K. Lohr,AAGA,Agaricia,agaricites,20,10,15,942.4777961,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,AAGA,Agaricia,agaricites,5,3,2,31.41592654,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,MCAV,Montastraea,cavernosa,50,20,50,7853.981634,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,SSID,Siderastrea,siderea,15,15,5,235.619449,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,MCAV,Montastraea,cavernosa,90,80,60,16964.60033,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,OFAV,Orbicella,faveolata,35,20,5,549.7787144,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,DLAB,Diploria,labyrinthiformis,15,10,5,235.619449,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,AAGA,Agaricia,agaricites,20,5,5,314.1592654,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,AAGA,Agaricia,agaricites,30,30,25,2356.19449,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,PPOR,Porites,porites,20,10,5,314.1592654,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,MCAV,Montastraea,cavernosa,20,20,20,1256.637061,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,AAGA,Agaricia,agaricites,30,20,40,3769.911184,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,SSID,Siderastrea,siderea,40,15,5,628.3185307,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,OANN,Orbicella,annularis,80,60,50,12566.37061,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,AAGA,Agaricia,agaricites,10,10,5,157.0796327,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,AAGA,Agaricia,agaricites,10,5,10,314.1592654,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,PPOR,Porites,porites,30,20,5,471.238898,The Meadows
2013,NA,NA,Meadows,6.096,3,K. Lohr,OANN,Orbicella,annularis,100,65,60,18849.55592,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,OANN,Orbicella,annularis,140,70,20,8796.45943,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,OANN,Orbicella,annularis,90,60,150,42411.50082,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,PAST,Porites,astreoides,40,20,20,2513.274123,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,OANN,Orbicella,annularis,60,50,70,13194.68915,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,PAST,Porites,astreoides,15,10,10,471.238898,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,OANN,Orbicella,annularis,70,65,65,14294.24657,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,AAGA,Agaricia,agaricites,45,45,60,8482.300165,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,ALAM,Agaricia,lamarcki,40,25,10,1256.637061,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,AAGA,Agaricia,agaricites,20,30,1,62.83185307,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,AAGA,Agaricia,agaricites,10,10,1,31.41592654,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,OANN,Orbicella,annularis,150,100,180,84823.00165,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,AAGA,Agaricia,agaricites,20,10,20,1256.637061,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,OFAV,Orbicella,faveolata,20,35,45,2827.433388,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,AAGA,Agaricia,agaricites,30,35,25,2356.19449,The Meadows
2013,NA,NA,Meadows,6.096,4,S. Bejarano,OANN,Orbicella,annularis,110,100,90,31101.76727,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,PPOR,Porites,porites,5,2,2,31.41592654,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,AAGA,Agaricia,agaricites,25,20,25,1963.495408,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,PAST,Porites,astreoides,5,10,5,78.53981634,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,AAGA,Agaricia,agaricites,18,10,15,848.2300165,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,AAGA,Agaricia,agaricites,30,22,20,1884.955592,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,OANN,Orbicella,annularis,70,70,70,15393.804,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,MCAV,Montastraea,cavernosa,90,60,55,15550.88364,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,MCAV,Montastraea,cavernosa,60,30,40,7539.822369,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,PSTR,Pseudodiploria,strigosa,15,18,20,942.4777961,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,AAGA,Agaricia,agaricites,15,15,15,706.8583471,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,AAGA,Agaricia,agaricites,20,20,22,1382.300768,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,OANN,Orbicella,annularis,40,20,50,6283.185307,The Meadows
2013,NA,NA,Meadows,6.096,5,S. Bejarano,AAGA,Agaricia,agaricites,40,45,40,5026.548246,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,PFUR,Porites,furcata,20,20,5,314.1592654,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,5,5,5,78.53981634,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,60,30,10,1884.955592,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,30,20,5,471.238898,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,20,15,30,1884.955592,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,DSTO,Dichocoenia,stokesii,10,10,5,157.0796327,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,20,25,5,314.1592654,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,10,5,10,314.1592654,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,PAST,Porites,astreoides,10,10,5,157.0796327,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,20,10,5,314.1592654,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,PFUR,Porites,furcata,5,2,4,62.83185307,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,MCAV,Montastraea,cavernosa,45,50,10,1413.716694,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,PPOR,Porites,porites,20,15,10,628.3185307,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,10,25,20,628.3185307,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,30,20,15,1413.716694,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,30,50,15,1413.716694,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,ISIN,Isophyllia,sinuosa,25,20,5,392.6990817,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,25,45,20,1570.796327,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,40,25,5,628.3185307,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,SSID,Siderastrea,siderea,15,15,15,706.8583471,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,OFAV,Orbicella,faveolata,40,40,10,1256.637061,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,20,10,10,628.3185307,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,AAGA,Agaricia,agaricites,20,20,25,1570.796327,The Meadows
2013,NA,NA,Meadows,6.096,6,S. Hamilton,OANN,Orbicella,annularis,60,5,5,942.4777961,The Meadows
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,OANN,Orbicella,annularis,40,25,42,5277.875658,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,PAST,Porites,astreoides,17,13,13,694.2919764,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,SSID,Siderastrea,siderea,12,10,4,150.7964474,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,AAGA,Agaricia,agaricites,26,22,22,1796.990998,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,OANN,Orbicella,annularis,65,35,20,4084.07045,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,AAGA,Agaricia,agaricites,20,12,15,942.4777961,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,PPOR,Porites,porites,10,10,10,314.1592654,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,AAGA,Agaricia,agaricites,15,15,12,565.4866776,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,PAST,Porites,astreoides,10,8,5,157.0796327,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,SINT,Stephanocoenia,intersepta,15,10,12,565.4866776,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,MCAV,Montastraea,cavernosa,17,12,6,320.4424507,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,1,K. Lohr,MCAV,Montastraea,cavernosa,20,18,6,376.9911184,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,2,K. Lohr,OANN,Orbicella,annularis,15,12,18,848.2300165,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,2,K. Lohr,OANN,Orbicella,annularis,26,17,10,816.8140899,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,2,K. Lohr,PPOR,Porites,porites,18,13,6,339.2920066,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,2,K. Lohr,PAST,Porites,astreoides,30,30,20,1884.955592,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,2,K. Lohr,OANN,Orbicella,annularis,5,5,2,31.41592654,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,2,K. Lohr,PAST,Porites,astreoides,8,5,3,75.39822369,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,2,K. Lohr,OANN,Orbicella,annularis,50,30,12,1884.955592,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,2,K. Lohr,AAGA,Agaricia,agaricites,40,28,16,2010.619298,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,OANN,Orbicella,annularis,68,66,23,4913.45091,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,SSID,Siderastrea,siderea,20,10,15,942.4777961,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,SSID,Siderastrea,siderea,30,28,26,2450.44227,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,AAGA,Agaricia,agaricites,20,15,20,1256.637061,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,MCAV,Montastraea,cavernosa,10,5,5,157.0796327,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,PAST,Porites,astreoides,20,20,15,942.4777961,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,AAGA,Agaricia,agaricites,20,18,12,753.9822369,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,OANN,Orbicella,annularis,15,15,20,942.4777961,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,AAGA,Agaricia,agaricites,15,10,15,706.8583471,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,OANN,Orbicella,annularis,50,30,25,3926.990817,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,AAGA,Agaricia,agaricites,15,10,10,471.238898,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,PPOR,Porites,porites,30,20,20,1884.955592,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,AAGA,Agaricia,agaricites,35,25,35,3848.451001,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,3,K. Lohr,PPOR,Porites,porites,40,25,35,4398.229715,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,4,S. Bejarano,PDIV,Porites,divaricata,30,25,15,1413.716694,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,4,S. Bejarano,AAGA,Agaricia,agaricites,20,10,20,1256.637061,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,4,S. Bejarano,PAST,Porites,astreoides,5,4,4,62.83185307,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,4,S. Bejarano,SSID,Siderastrea,siderea,20,25,10,628.3185307,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,4,S. Bejarano,PDIV,Porites,divaricata,10,7,2,62.83185307,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,4,S. Bejarano,OFAV,Orbicella,faveolata,80,100,120,30159.28947,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,5,S. Bejarano,AAGA,Agaricia,agaricites,10,10,10,314.1592654,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,5,S. Bejarano,AAGA,Agaricia,agaricites,20,10,10,628.3185307,Sailfin Reef
2013,NA,NA,Sailfin,10.0584,5,S. Bejarano,PAST,Porites,astreoides,5,5,5,78.53981634,Sailfin Reef
