"","X","Year","Site","Transect","prop_CCA","prop_macro","prop_turf","Observer","Site_Name"
"576",576,"2012","ICON CREWS",4,0,0.935652618262925,0.0321736908685376,NA,"Icon"
"577",577,"2012","ICON CREWS",5,0,0.711387163561077,0.144306418219462,NA,"Icon"
"578",578,"2012","ICON CREWS",6,0,0.542895622895623,0.228552188552189,NA,"Icon"
"579",579,"2012","Icon",1,0.387901486777891,0.0363636363636364,0.287867438429236,NA,"Icon"
"580",580,"2012","Icon",2,0.174258622029073,0.0568548387096774,0.384443269630625,NA,"Icon"
"581",581,"2012","Icon",3,0.483636363636364,0.187962382445141,0.164200626959248,NA,"Icon"
"582",582,"2012","Icon",4,0.0416788856304985,0.0287878787878788,0.464766617790811,NA,"Icon"
"583",583,"2012","Icon",5,0.0709104895535247,0.141256038647343,0.393916735899566,NA,"Icon"
"584",584,"2012","Icon",6,0.0417862515423491,0.0128205128205128,0.472696617818569,NA,"Icon"
"585",585,"2012","Jigsaw",1,0.231233766233766,0.08,0.344383116883117,NA,"Jigsaw Puzzle"
"586",586,"2012","Jigsaw",2,0.356187691780912,0.16987870886176,0.236966799678664,NA,"Jigsaw Puzzle"
"587",587,"2012","Jigsaw",3,0.516825396825397,0.04,0.221587301587302,NA,"Jigsaw Puzzle"
"588",588,"2012","Jigsaw",4,0.05,0.0871412573988162,0.431429371300592,NA,"Jigsaw Puzzle"
"589",589,"2012","Jigsaw",5,0.0165250965250965,0.0954054054054054,0.444034749034749,NA,"Jigsaw Puzzle"
"590",590,"2012","Jigsaw",6,0.0103092783505155,0.207183182551371,0.391253769549057,NA,"Jigsaw Puzzle"
"591",591,"2012","Meadows",1,0.0780952380952381,0.297142857142857,0.312380952380952,NA,"The Meadows"
"592",592,"2012","Meadows",2,0.0466346153846154,0.401955128205128,0.275705128205128,NA,"The Meadows"
"593",593,"2012","Meadows",3,0.156483516483516,0.162162162162162,0.340677160677161,NA,"The Meadows"
"594",594,"2012","Meadows",4,0.00555555555555555,0.536601307189542,0.228921568627451,NA,"The Meadows"
"595",595,"2012","Meadows",5,0.0444444444444444,0.445490196078431,0.255032679738562,NA,"The Meadows"
"596",596,"2012","Meadows",6,0.186263736263736,0.128571428571429,0.342582417582418,NA,"The Meadows"
"597",597,"2012","Mixing Bowl",1,0.5,0,0.25,NA,"Sailfin Miniwall"
"598",598,"2012","Mixing Bowl",2,0.333333333333333,0,0.333333333333333,NA,"Sailfin Miniwall"
"599",599,"2012","Mixing Bowl",3,0.703703703703704,0,0.148148148148148,NA,"Sailfin Miniwall"
"600",600,"2012","Mixing Bowl",4,0.0285714285714286,0,0.485714285714286,NA,"Sailfin Miniwall"
"601",601,"2012","Mixing Bowl",5,0.04,0,0.48,NA,"Sailfin Miniwall"
"602",602,"2012","Mixing Bowl",6,0,0,0.5,NA,"Sailfin Miniwall"
"603",603,"2012","Pauls Anchor",1,0.383174603174603,0.04,0.288412698412698,NA,"Paul's Anchor"
"604",604,"2012","Pauls Anchor",2,0.592447026657553,0.0732247284878864,0.16716412242728,NA,"Paul's Anchor"
"605",605,"2012","Pauls Anchor",3,0.353263403263403,0.194055944055944,0.226340326340326,NA,"Paul's Anchor"
"606",606,"2012","Pauls Anchor",4,0,0,0.5,NA,"Paul's Anchor"
"607",607,"2012","Pauls Anchor",5,0.0285714285714286,0,0.485714285714286,NA,"Paul's Anchor"
"608",608,"2012","Pauls Anchor",6,0.028673835125448,0,0.485663082437276,NA,"Paul's Anchor"
"609",609,"2012","Rock Bottom",1,0.0878787878787879,0.0693880893880894,0.421366561366561,NA,"Rock Bottom Wall"
"610",610,"2012","Rock Bottom",2,0.0851851851851852,0.028673835125448,0.443070489844683,NA,"Rock Bottom Wall"
"611",611,"2012","Rock Bottom",3,0.16398200955163,0.0915485287079366,0.372234730870217,NA,"Rock Bottom Wall"
"612",612,"2012","Rock Bottom",4,0.034640522875817,0.124311223692029,0.420524126716077,NA,"Rock Bottom Wall"
"613",613,"2012","Rock Bottom",5,0.231111111111111,0.126666666666667,0.321111111111111,NA,"Rock Bottom Wall"
"614",614,"2012","Rock Bottom",6,0.307311207311207,0.194949494949495,0.248869648869649,NA,"Rock Bottom Wall"
"615",615,"2012","Sailfin",1,0.0559006211180124,0.166856941685317,0.388621218598335,NA,"Sailfin Reef"
"616",616,"2012","Sailfin",2,0,0.235484003319942,0.382257998340029,NA,"Sailfin Reef"
"617",617,"2012","Sailfin",3,0.00938722294654498,0.387501831501831,0.301555472775812,NA,"Sailfin Reef"
"618",618,"2012","Sailfin",4,0.117961237635151,0.374193121693122,0.253922820335864,NA,"Sailfin Reef"
"619",619,"2012","Sailfin",5,0.0140676612048586,0.393700454597143,0.296115942098999,NA,"Sailfin Reef"
"620",620,"2012","Sailfin",6,0.0390756302521008,0.223633367931614,0.368645500908143,NA,"Sailfin Reef"
"621",621,"2012","Snapshot",1,0.0571428571428571,0.037037037037037,0.452910052910053,NA,"Snap Shot"
"622",622,"2012","Snapshot",2,0.0339609722697706,0,0.483019513865115,NA,"Snap Shot"
"623",623,"2012","Snapshot",3,0.0111111111111111,0.0816589861751152,0.453614951356887,NA,"Snap Shot"
"624",624,"2012","Snapshot",4,0.167496159754224,0,0.416251920122888,NA,"Snap Shot"
"625",625,"2012","Snapshot",5,0.273529411764706,0.0617647058823529,0.332352941176471,NA,"Snap Shot"
"626",626,"2012","Snapshot",6,0.144406292022391,0,0.427796853988804,NA,"Snap Shot"
"627",627,"2012","West Point",1,0.0316236236236236,0.142017094017094,0.413179641179641,NA,"West Point"
"628",628,"2012","West Point",2,0.104573934837093,0.178738908150673,0.358343578506117,NA,"West Point"
"629",629,"2012","West Point",3,0.139415204678363,0.20952380952381,0.325530492898914,NA,"West Point"
"630",630,"2012","West Point",4,0.100725748287054,0,0.449637125856473,NA,"West Point"
"631",631,"2012","West Point",5,0.0929310776942356,0,0.453534461152882,NA,"West Point"
"632",632,"2012","West Point",6,0.0644927536231884,0.1,0.417753623188406,NA,"West Point"
"633",633,"2013","Coral City",1,0.242453860242322,0.127475853918162,0.315035142919758,NA,"Coral City"
"634",634,"2013","Coral City",2,0.115300835621766,0.18790799910427,0.348395582636982,NA,"Coral City"
"635",635,"2013","Coral City",3,0.182319423495894,0.281524701648541,0.268077937427783,NA,"Coral City"
"636",636,"2013","Coral City",4,0.257249417249417,0.374382284382284,0.184184149184149,NA,"Coral City"
"637",637,"2013","Coral City",5,0.559379750684099,0.0817269686834904,0.179446640316206,NA,"Coral City"
"638",638,"2013","Coral City",6,0.56309726443769,0.0476099290780142,0.194646403242148,NA,"Coral City"
"639",639,"2013","Grundys  Gardens",1,0.0506482741282749,0.0133074935400517,0.468022116165837,NA,"Grundy's Gardens"
"640",640,"2013","Grundys  Gardens",2,0.048984698984699,0.0329532882164461,0.459031006399427,NA,"Grundy's Gardens"
"641",641,"2013","Grundys  Gardens",3,0.0921693121693122,0.0178571428571429,0.444986772486772,NA,"Grundy's Gardens"
"642",642,"2013","Grundys  Gardens",4,0.27719618874183,0.152044703153285,0.285379554052443,NA,"Grundy's Gardens"
"643",643,"2013","Grundys  Gardens",5,0.0825438596491228,0.0053475935828877,0.456054273383995,NA,"Grundy's Gardens"
"644",644,"2013","Grundys  Gardens",6,0.0462075139334084,0.206767738023044,0.373512374021774,NA,"Grundy's Gardens"
"645",645,"2013","Grundys  Gardens",7,0.220150641669629,0.0311767463666198,0.374336305981876,NA,"Grundy's Gardens"
"646",646,"2013","Grundys  Gardens",8,0.298154360259623,0.0316959064327485,0.335074866653814,NA,"Grundy's Gardens"
"647",647,"2013","Icon",1,0.11069429343617,0.0765767301273679,0.406364488218231,NA,"Icon"
"648",648,"2013","Icon",2,0.151416440501994,0.0724350740423672,0.388074242727819,NA,"Icon"
"649",649,"2013","Icon",3,0.166014492753623,0.207173913043478,0.313405797101449,NA,"Icon"
"650",650,"2013","Icon",4,0.105677655677656,0.294505494505495,0.299908424908425,NA,"Icon"
"651",651,"2013","Icon",5,0.174658130684238,0.301330304291091,0.262005782512335,NA,"Icon"
"652",652,"2013","Icon",6,0.223657262277952,0.130992685475444,0.322675026123302,NA,"Icon"
"653",653,"2013","Jigsaw",1,0.246016511867905,0.134582043343653,0.309700722394221,NA,"Jigsaw Puzzle"
"654",654,"2013","Jigsaw",2,0.0791941391941392,0.201052184530445,0.359876838137708,NA,"Jigsaw Puzzle"
"655",655,"2013","Jigsaw",3,0.141268686073958,0.144420684875052,0.357155314525495,NA,"Jigsaw Puzzle"
"656",656,"2013","Jigsaw",4,0.281116493588464,0.125220309829586,0.296831598290975,NA,"Jigsaw Puzzle"
"657",657,"2013","Jigsaw",5,0.0521010296010296,0.300887673387673,0.323505648505649,NA,"Jigsaw Puzzle"
"658",658,"2013","Jigsaw",6,0.0488173803450993,0.0810810810810811,0.43505076928691,NA,"Jigsaw Puzzle"
"659",659,"2013","Jigsaw",7,0.116334664927076,0,0.441832667536462,NA,"Jigsaw Puzzle"
"660",660,"2013","Meadows",1,0.192448680351906,0.203054740957967,0.302248289345064,NA,"The Meadows"
"661",661,"2013","Meadows",2,0.109185071849009,0.487495702621117,0.201659612764937,NA,"The Meadows"
"662",662,"2013","Meadows",3,0.310156836627425,0.363102583690819,0.163370289840878,NA,"The Meadows"
"663",663,"2013","Meadows",4,0.160717752602117,0.368769919413408,0.235256163992238,NA,"The Meadows"
"664",664,"2013","Meadows",5,0.269975140536441,0.370374057542267,0.179825400960646,NA,"The Meadows"
"665",665,"2013","Meadows",6,0.0217065448212989,0.452599204074614,0.262847125552044,NA,"The Meadows"
"666",666,"2013","Mixing Bowl",1,0.170845659839533,0.0479646025384392,0.390594868811014,NA,"Sailfin Miniwall"
"667",667,"2013","Mixing Bowl",2,0.0361673414304993,0.15645175520287,0.403690451683315,NA,"Sailfin Miniwall"
"668",668,"2013","Mixing Bowl",3,0.153823953823954,0.186435786435786,0.32987012987013,NA,"Sailfin Miniwall"
"669",669,"2013","Mixing Bowl",4,0.124861980125138,0.166056312108944,0.354540853882959,NA,"Sailfin Miniwall"
"670",670,"2013","Mixing Bowl",5,0.143161184384766,0.165368575312958,0.345735120151138,NA,"Sailfin Miniwall"
"671",671,"2013","Mixing Bowl",6,0.338341938615324,0.0585255095425101,0.301566275921083,NA,"Sailfin Miniwall"
"672",672,"2013","Mixing Bowl",7,0.0554173312068049,0.108194729247361,0.418193969772917,NA,"Sailfin Miniwall"
"673",673,"2013","Mixing Bowl",8,0.0680448991190679,0.36149095386947,0.285232073505731,NA,"Sailfin Miniwall"
"674",674,"2013","Pauls Anchor",1,0.0808301404853129,0.0613409961685824,0.428914431673052,NA,"Paul's Anchor"
"675",675,"2013","Pauls Anchor",2,0.101987617672559,0.0123339658444023,0.44283920824152,NA,"Paul's Anchor"
"676",676,"2013","Pauls Anchor",3,0.0979112821257442,0.086988287110982,0.407550215381637,NA,"Paul's Anchor"
"677",677,"2013","Pauls Anchor",4,0.0500501253132832,0.196190476190476,0.37687969924812,NA,"Paul's Anchor"
"678",678,"2013","Pauls Anchor",5,0.208669546945131,0.205496195987735,0.292917128533567,NA,"Paul's Anchor"
"679",679,"2013","Pauls Anchor",6,0.123572171970355,0.108600824037522,0.383913501996062,NA,"Paul's Anchor"
"680",680,"2013","Sailfin",1,0.163231674692349,0.313515248796148,0.261626538255752,NA,"Sailfin Reef"
"681",681,"2013","Sailfin",2,0.114296124436311,0.410265015358473,0.237719430102608,NA,"Sailfin Reef"
"682",682,"2013","Sailfin",3,0.0680794056753136,0.639163958830526,0.14637831774708,NA,"Sailfin Reef"
"683",683,"2013","Sailfin",4,0.114864424930392,0.347754741676781,0.268690416696414,NA,"Sailfin Reef"
"684",684,"2013","Sailfin",5,0.221647635409103,0.33805803438831,0.220147165101294,NA,"Sailfin Reef"
"685",685,"2013","Sailfin",6,0.10107582240731,0.207265583089897,0.345829297251396,NA,"Sailfin Reef"
"686",686,"2013","Snapshot",1,0.148837923306008,0.247717294525805,0.301722391084093,NA,"Snap Shot"
"687",687,"2013","Snapshot",2,0.187307001770451,0.303734013103417,0.254479492563066,NA,"Snap Shot"
"688",688,"2013","Snapshot",3,0.187706708131581,0.253617708232386,0.279337791818017,NA,"Snap Shot"
"689",689,"2013","Snapshot",4,0.239550619229457,0.110326860017668,0.325061260376438,NA,"Snap Shot"
"690",690,"2013","Snapshot",5,0.100607429648586,0.344429194831864,0.277481687759774,NA,"Snap Shot"
"691",691,"2013","Snapshot",6,0.151837953091684,0.473018715944089,0.187571665482113,NA,"Snap Shot"
"692",692,"2013","Snapshot",7,0.0536507936507937,0.224126984126984,0.361111111111111,NA,"Snap Shot"
"693",693,"2013","Snapshot",8,0.0599854006217039,0.198677957296102,0.370668321041097,NA,"Snap Shot"
"694",694,"2013","West Point",1,0.284603456571112,0.027027027027027,0.344184758200931,NA,"West Point"
"695",695,"2013","West Point",2,0.206995230524642,0.0483036227717079,0.372350573351825,NA,"West Point"
"696",696,"2013","West Point",3,0.0806682862166314,0.098103997198948,0.41061385829221,NA,"West Point"
"697",697,"2013","West Point",4,0.0829431511530964,0.412070200005868,0.252493324420518,NA,"West Point"
"698",698,"2013","West Point",5,0.0492364319844635,0.561975724188323,0.194393921913607,NA,"West Point"
"699",699,"2013","West Point",6,0.200055783984355,0.645709647495362,0.0771172842601414,NA,"West Point"
"700",700,"2013","West Point",7,0.22195472511678,0.547358965145526,0.115343154868847,NA,"West Point"
"701",701,"2013","West Point",8,0.368342138087901,0.020814072932717,0.305421894489691,NA,"West Point"
"702",702,"2013","West Point",9,0.408186730527156,0,0.295906634736422,NA,"West Point"
"703",703,"2013","West Point",10,0.0392719724054057,0.351587687119921,0.304570170237337,NA,"West Point"
"704",704,"2013","West Point",11,0.0276719576719577,0.490736139866575,0.240795951230734,NA,"West Point"
"705",705,"2013","West Point",12,0.0213097345132743,0.617287744703674,0.180701260391526,NA,"West Point"
"706",706,"2013","West Point",13,0.119819994819995,0.350951825951826,0.26461408961409,NA,"West Point"
"707",707,"2013","West Point",14,0.0690769230769231,0.461948717948718,0.234487179487179,NA,"West Point"
"708",708,"2014","Coral City",1,0.207765038258424,0.0326086956521739,0.379813133044701,NA,"Coral City"
"709",709,"2014","Coral City",2,0.0812822322604931,0.0133333333333333,0.452692217203087,NA,"Coral City"
"710",710,"2014","Coral City",3,0.119775910364146,0.0392857142857143,0.42046918767507,NA,"Coral City"
"711",711,"2014","Coral City",4,0.416666666666667,0.0833333333333333,0.25,NA,"Coral City"
"712",712,"2014","Coral City",5,0.278388278388278,0,0.360805860805861,NA,"Coral City"
"713",713,"2014","Coral City",6,0.447712418300654,0.0555555555555556,0.248366013071895,NA,"Coral City"
"714",714,"2014","Coral City",7,0.00588235294117647,0.0750148544266191,0.459551396316102,NA,"Coral City"
"715",715,"2014","Coral City",8,0.154411910669975,0.122783567686793,0.361402260821616,NA,"Coral City"
"716",716,"2014","Coral City",9,0.0260198036124592,0.272809885909172,0.350585155239184,NA,"Coral City"
"717",717,"2014","Coral City",10,0.0276172248803828,0.0821825017088175,0.4451001367054,NA,"Coral City"
"718",718,"2014","Grundys  Gardens",1,0.0190049305244285,0.262474226804124,0.359260421335724,NA,"Grundy's Gardens"
"719",719,"2014","Grundys  Gardens",2,0.064601347785491,0.37183622241167,0.281781214901419,NA,"Grundy's Gardens"
"720",720,"2014","Grundys  Gardens",3,0.038949128769488,0.522941907424666,0.219054481902923,NA,"Grundy's Gardens"
"721",721,"2014","Grundys  Gardens",4,0,0,0.5,NA,"Grundy's Gardens"
"722",722,"2014","Grundys  Gardens",5,0,0,0.5,NA,"Grundy's Gardens"
"723",723,"2014","Grundys  Gardens",6,0.278571428571429,0,0.360714285714286,NA,"Grundy's Gardens"
"724",724,"2014","Grundys  Gardens",7,0.0490338164251208,0.25009139574357,0.350437393915655,NA,"Grundy's Gardens"
"725",725,"2014","Grundys  Gardens",8,0.064877990430622,0.0844808612440191,0.425320574162679,NA,"Grundy's Gardens"
"726",726,"2014","Grundys  Gardens",9,0.111107641178081,0.165624530113235,0.361633914354342,NA,"Grundy's Gardens"
"727",727,"2014","Icon",1,0.12578837707541,0.0183908045977011,0.427910409163445,NA,"Icon"
"728",728,"2014","Icon",2,0.09906863290294,0.0262352189197827,0.437348074088639,NA,"Icon"
"729",729,"2014","Icon",3,0.120532774153464,0.0459770114942529,0.416745107176142,NA,"Icon"
"730",730,"2014","Icon",4,0.109090909090909,0,0.445454545454545,NA,"Icon"
"731",731,"2014","Icon",5,0.241830065359477,0,0.379084967320261,NA,"Icon"
"732",732,"2014","Icon",6,0.158333333333333,0,0.420833333333333,NA,"Icon"
"733",733,"2014","Icon",7,0.0276372924648787,0.0797343550446999,0.446314176245211,NA,"Icon"
"734",734,"2014","Icon",8,0.0312273641851107,0.189526116101986,0.389623259856451,NA,"Icon"
"735",735,"2014","Icon",9,0,0.373333333333333,0.313333333333333,NA,"Icon"
"736",736,"2014","Icon",10,0,0.331340996168582,0.334329501915709,NA,"Icon"
"737",737,"2014","Jigsaw",1,0.0711081402257873,0.13222159677268,0.398335131500766,NA,"Jigsaw Puzzle"
"738",738,"2014","Jigsaw",2,0.103715170278638,0.165049879600963,0.3656174750602,NA,"Jigsaw Puzzle"
"739",739,"2014","Jigsaw",3,0.0645693865521452,0.0962522630626079,0.419589175192623,NA,"Jigsaw Puzzle"
"740",740,"2014","Jigsaw",4,0.481481481481481,0.518518518518518,0,NA,"Jigsaw Puzzle"
"741",741,"2014","Jigsaw",5,0.0555555555555556,0.0555555555555556,0.444444444444444,NA,"Jigsaw Puzzle"
"742",742,"2014","Jigsaw",6,0.491071428571429,0.258928571428571,0.125,NA,"Jigsaw Puzzle"
"743",743,"2014","Jigsaw",7,0,0.536687641683016,0.231656179158492,NA,"Jigsaw Puzzle"
"744",744,"2014","Jigsaw",8,0.0247839853644807,0.0890770710197955,0.443069471807862,NA,"Jigsaw Puzzle"
"745",745,"2014","Jigsaw",9,0.0101030242605517,0.140103499026729,0.424896738356359,NA,"Jigsaw Puzzle"
"746",746,"2014","Meadows",1,0.0375980392156863,0.0652137870855148,0.448594086849399,NA,"The Meadows"
"747",747,"2014","Meadows",2,0.0765639589169001,0.111668886133688,0.405883577474706,NA,"The Meadows"
"748",748,"2014","Meadows",3,0.0847921434019832,0.10458658291692,0.405310636840549,NA,"The Meadows"
"749",749,"2014","Meadows",4,0.0571428571428571,0.461904761904762,0.24047619047619,NA,"The Meadows"
"750",750,"2014","Meadows",5,0,0.431159420289855,0.284420289855072,NA,"The Meadows"
"751",751,"2014","Meadows",6,0.0666666666666667,0.6,0.166666666666667,NA,"The Meadows"
"752",752,"2014","Meadows",7,0,0.217777777777778,0.391111111111111,NA,"The Meadows"
"753",753,"2014","Meadows",8,0.01,0.367844932844933,0.311077533577534,NA,"The Meadows"
"754",754,"2014","Meadows",9,0.0675883256528418,0.14937019969278,0.391520737327189,NA,"The Meadows"
"755",755,"2014","Meadows",10,0.0665447957839262,0.32314558629776,0.305154808959157,NA,"The Meadows"
"756",756,"2014","Mixing Bowl",1,0.0573218745089507,0.0510442760271241,0.445816924731963,NA,"Sailfin Miniwall"
"757",757,"2014","Mixing Bowl",2,0.0654562877782692,0.201637918325225,0.366452896948253,NA,"Sailfin Miniwall"
"758",758,"2014","Mixing Bowl",3,0.0539257252608646,0.0969574876734319,0.424558393532852,NA,"Sailfin Miniwall"
"759",759,"2014","Mixing Bowl",4,0.0181818181818182,0.429410589410589,0.276203796203796,NA,"Sailfin Miniwall"
"760",760,"2014","Mixing Bowl",5,0.129907773386034,0.367701863354037,0.251195181629964,NA,"Sailfin Miniwall"
"761",761,"2014","Mixing Bowl",6,0.0222222222222222,0.465587044534413,0.256095366621682,NA,"Sailfin Miniwall"
"762",762,"2014","Pauls Anchor",1,0.139634350857358,0.0424540229885058,0.408955813077068,NA,"Paul's Anchor"
"763",763,"2014","Pauls Anchor",2,0.0719614773412242,0.0805153707052441,0.423761575976766,NA,"Paul's Anchor"
"764",764,"2014","Pauls Anchor",3,0.0478968253968254,0.0471615312791783,0.452470821661998,NA,"Paul's Anchor"
"765",765,"2014","Pauls Anchor",4,0.0161442679261486,0.53753854561068,0.223158593231586,NA,"Paul's Anchor"
"766",766,"2014","Pauls Anchor",5,0.0909090909090909,0.496536796536797,0.206277056277056,NA,"Paul's Anchor"
"767",767,"2014","Pauls Anchor",6,0.043859649122807,0.386315789473684,0.284912280701754,NA,"Paul's Anchor"
"768",768,"2014","Pauls Anchor",7,0.0201174642351113,0.0443132684309155,0.467784633666987,NA,"Paul's Anchor"
"769",769,"2014","Pauls Anchor",8,0.03023734648933,0.044225579773025,0.462768536868823,NA,"Paul's Anchor"
"770",770,"2014","Sailfin",1,0.0666666666666667,0.0666666666666667,0.433333333333333,NA,"Sailfin Reef"
"771",771,"2014","Sailfin",2,0.0554026618542748,0.0695833877497714,0.437506975197977,NA,"Sailfin Reef"
"772",772,"2014","Sailfin",3,0,0.245252525252525,0.377373737373737,NA,"Sailfin Reef"
"773",773,"2014","Sailfin",4,0.037037037037037,0.0154074074074074,0.473777777777778,NA,"Sailfin Reef"
"774",774,"2014","Sailfin",5,0.0478875734943588,0.193185046877483,0.379463689814079,NA,"Sailfin Reef"
"775",775,"2014","Sailfin",6,0.0804761904761905,0.238571428571429,0.34047619047619,NA,"Sailfin Reef"
"776",776,"2014","Sailfin",7,0.00735294117647059,0.186540616246499,0.403053221288515,NA,"Sailfin Reef"
"777",777,"2014","Snapshot",1,0.071327812284334,0.28448309178744,0.322094547964113,NA,"Snap Shot"
"778",778,"2014","Snapshot",2,0.0324942947648081,0.323374299313146,0.322065702961023,NA,"Snap Shot"
"779",779,"2014","Snapshot",3,0.0286181693938336,0.208770230682912,0.381305799961627,NA,"Snap Shot"
"780",780,"2014","Snapshot",4,0.0142857142857143,0.414861751152074,0.285426267281106,NA,"Snap Shot"
"781",781,"2014","Snapshot",5,0,0.142857142857143,0.428571428571429,NA,"Snap Shot"
"782",782,"2014","Snapshot",6,0.00645161290322581,0.417849462365591,0.287849462365591,NA,"Snap Shot"
"783",783,"2014","West Point",1,0.044047619047619,0.142067669172932,0.406942355889724,NA,"West Point"
"784",784,"2014","West Point",2,0.10952380952381,0.0991341991341991,0.395670995670996,NA,"West Point"
"785",785,"2014","West Point",3,0.050264306349499,0.0318120351588911,0.458961829245805,NA,"West Point"
"786",786,"2014","West Point",4,0,0.246031746031746,0.376984126984127,NA,"West Point"
"787",787,"2014","West Point",5,0.0181818181818182,0.20969696969697,0.386060606060606,NA,"West Point"
"788",788,"2014","West Point",6,0,0.0566666666666667,0.471666666666667,NA,"West Point"
"789",789,"2014","West Point",7,0.0392504366636891,0.0459124690338563,0.457418547151227,NA,"West Point"
"790",790,"2014","West Point",8,0.0374257483243267,0.0557638238050609,0.453405213935306,NA,"West Point"
"791",791,"2014","West Point",9,0.00952380952380952,0.0638297872340426,0.463323201621074,NA,"West Point"
"792",792,"2014","West Point",10,0.00714285714285714,0.0886680840174019,0.45209452941987,NA,"West Point"
"793",793,"2015","Coral City",1,0.18113489622427,0.261893957739445,0.278485573018143,NA,"Coral City"
"794",794,"2015","Coral City",2,0.0504626988190736,0.0770856395126748,0.436225830834126,NA,"Coral City"
"795",795,"2015","Coral City",3,0.271292832256537,0.215473887814313,0.256616639964575,NA,"Coral City"
"796",796,"2015","Coral City",4,0.158213671509829,0.0297389816003423,0.406023673444914,NA,"Coral City"
"797",797,"2015","Coral City",5,0.403526220614828,0,0.298236889692586,NA,"Coral City"
"798",798,"2015","Coral City",6,0.231718931475029,0.0419047619047619,0.363188153310105,NA,"Coral City"
"799",799,"2015","Grundys  Gardens",1,0.210895505957978,0.103787446853568,0.342658523594227,NA,"Grundy's Gardens"
"800",800,"2015","Grundys  Gardens",2,0.301428905566755,0.153999823657022,0.272285635388111,NA,"Grundy's Gardens"
"801",801,"2015","Grundys  Gardens",3,0.0913333333333333,0.0751709731709732,0.416747846747847,NA,"Grundy's Gardens"
"802",802,"2015","Grundys  Gardens",4,0.160526315789474,0.178049433929652,0.330712125140437,NA,"Grundy's Gardens"
"803",803,"2015","Grundys  Gardens",5,0.0221033868092692,0.013953488372093,0.481971562409319,NA,"Grundy's Gardens"
"804",804,"2015","Grundys  Gardens",6,0.055111149013588,0.186954915003695,0.378966967991358,NA,"Grundy's Gardens"
"805",805,"2015","Icon",1,0.0285714285714286,0.0885714285714286,0.441428571428571,NA,"Icon"
"806",806,"2015","Icon",2,0.117466393255867,0.0915750915750916,0.395479257584521,NA,"Icon"
"807",807,"2015","Icon",3,0.21788344801191,0.142061397721775,0.320027577133157,NA,"Icon"
"808",808,"2015","Icon",4,0.159273345353467,0.0345795206971678,0.403073566974683,NA,"Icon"
"809",809,"2015","Icon",5,0.265151515151515,0.0166666666666667,0.359090909090909,NA,"Icon"
"810",810,"2015","Icon",6,0.196633830565719,0.0105263157894737,0.396419926822404,NA,"Icon"
"811",811,"2015","Jigsaw",1,0,0.171706356191482,0.414146821904259,NA,"Jigsaw Puzzle"
"812",812,"2015","Jigsaw",2,0.0674630005258808,0.112742723182209,0.409897138145955,NA,"Jigsaw Puzzle"
"813",813,"2015","Jigsaw",3,0.0856060606060606,0.132954545454545,0.390719696969697,NA,"Jigsaw Puzzle"
"814",814,"2015","Jigsaw",4,0.0318621498262217,0.159280613257537,0.40442861845812,NA,"Jigsaw Puzzle"
"815",815,"2015","Jigsaw",5,0.317236941374872,0.0142857142857143,0.334238672169707,NA,"Jigsaw Puzzle"
"816",816,"2015","Jigsaw",6,0.254673923055052,0.016695652173913,0.364315212385518,NA,"Jigsaw Puzzle"
"817",817,"2015","Meadows",1,0.0166976083303947,0.477787570785538,0.252757410442034,NA,"The Meadows"
"818",818,"2015","Meadows",2,0.0803242147922999,0.422673580070326,0.248501102568687,NA,"The Meadows"
"819",819,"2015","Meadows",3,0.101747330683501,0.707230925103266,0.0955108721066168,NA,"The Meadows"
"820",820,"2015","Meadows",4,0.0237938596491228,0.870081453634085,0.053062343358396,NA,"The Meadows"
"821",821,"2015","Meadows",5,0.432478632478632,0.2,0.183760683760684,NA,"The Meadows"
"822",822,"2015","Meadows",6,0.155353535353535,0.133333333333333,0.355656565656566,NA,"The Meadows"
"823",823,"2015","Mixing Bowl",1,0.00645161290322581,0.15549779898926,0.419025294053757,NA,"Sailfin Miniwall"
"824",824,"2015","Mixing Bowl",2,0.00934579439252336,0.110726149088041,0.439964028259718,NA,"Sailfin Miniwall"
"825",825,"2015","Mixing Bowl",3,0.00380633858894728,0.123637521898391,0.436278069756331,NA,"Sailfin Miniwall"
"826",826,"2015","Mixing Bowl",4,0,0.0627219182963382,0.468639040851831,NA,"Sailfin Miniwall"
"827",827,"2015","Mixing Bowl",5,0.0526315789473684,0.0210526315789474,0.463157894736842,NA,"Sailfin Miniwall"
"828",828,"2015","Mixing Bowl",6,0.211111111111111,0,0.394444444444444,NA,"Sailfin Miniwall"
"829",829,"2015","Pauls Anchor",1,0.288535224366426,0,0.355732387816787,NA,"Paul's Anchor"
"830",830,"2015","Pauls Anchor",2,0.204010025062657,0.019047619047619,0.388471177944862,NA,"Paul's Anchor"
"831",831,"2015","Pauls Anchor",3,0.337728105644148,0.0555555555555556,0.303358169400148,NA,"Paul's Anchor"
"832",832,"2015","Pauls Anchor",4,0.197796451914099,0.0444444444444444,0.378879551820728,NA,"Paul's Anchor"
"833",833,"2015","Pauls Anchor",5,0.257619047619048,0.0133333333333333,0.36452380952381,NA,"Paul's Anchor"
"834",834,"2015","Pauls Anchor",6,0.308717948717949,0.0882051282051282,0.301538461538462,NA,"Paul's Anchor"
"835",835,"2015","Sailfin",1,0.098513986013986,0.0215909090909091,0.439947552447552,NA,"Sailfin Reef"
