Date,Diver ,Site,Bottom Temp (°F),Bottom Temp (°C),Qudrat No.,Quadrat Depth (ft),Quadrat Depth (m),Coral Code,Substratum,Comments
07/02/2019,KC,West Point,86,30,16,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,16,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,16,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,16,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,16,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,16,35,10.67073171,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,16,35,10.67073171,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,16,35,10.67073171,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,16,35,10.67073171,SINT,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,SINT,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,SINT,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,17,34,10.36585366,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,18,34,10.36585366,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,18,34,10.36585366,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,18,34,10.36585366,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,18,34,10.36585366,MCAV,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,18,34,10.36585366,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,18,34,10.36585366,SSID,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,18,34,10.36585366,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,18,34,10.36585366,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,18,34,10.36585366,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,19,33,10.06097561,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,19,33,10.06097561,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,19,33,10.06097561,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,19,33,10.06097561,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,19,33,10.06097561,SSID,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,20,34,10.36585366,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,20,34,10.36585366,DSTO,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,20,34,10.36585366,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,20,34,10.36585366,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,20,34,10.36585366,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,20,34,10.36585366,SSID,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,20,34,10.36585366,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,20,34,10.36585366,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,PPOR,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,SSID,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,SINT,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,21,35,10.67073171,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,MMEA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,PAST,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,PPOR,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,SSID,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,SSID,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,MARE,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,SRAD,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,22,23,7.012195122,SINT,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,23,37,11.2804878,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,23,37,11.2804878,AAGA,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,23,37,11.2804878,SSID,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,23,37,11.2804878,SSID,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,23,37,11.2804878,SSID,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,23,37,11.2804878,SSID,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,23,37,11.2804878,PFUR,Live Coral/Dead Coral,
07/02/2019,KC,West Point,86,30,23,37,11.2804878,SRAD,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,1,50,15.24390244,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,1,50,15.24390244,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,1,50,15.24390244,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,1,50,15.24390244,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,1,50,15.24390244,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,1,50,15.24390244,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,1,50,15.24390244,EFAS,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,1,50,15.24390244,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,1,50,15.24390244,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,1,50,15.24390244,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,2,49,14.93902439,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,PFUR,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,PFUR,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,3,46,14.02439024,MYCE,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,EFAS,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,4,45,13.7195122,SRAD,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,5,46,14.02439024,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,5,46,14.02439024,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,5,46,14.02439024,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,5,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,5,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,5,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,5,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,5,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,5,46,14.02439024,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,5,46,14.02439024,SCUB,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,EFAS,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,EFAS,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,EFAS,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,6,45,13.7195122,PPOR,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,7,42,12.80487805,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,MDEC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,MDEC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,MDEC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,8,43,13.1097561,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,9,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,9,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,9,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,9,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,9,39,11.8902439,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,9,39,11.8902439,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,9,39,11.8902439,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,9,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,10,39,11.8902439,PPOR,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,11,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,11,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,11,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,11,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,11,38,11.58536585,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,11,38,11.58536585,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,11,38,11.58536585,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,11,38,11.58536585,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,11,38,11.58536585,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,12,39,11.8902439,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,MDEC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,PPOR,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,MPHA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,MPHA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,13,40,12.19512195,MPHA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,DSTO,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,MCAV,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,PPOR,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,14,44,13.41463415,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,15,45,13.7195122,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,15,45,13.7195122,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,15,45,13.7195122,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,15,45,13.7195122,EFAS,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,15,45,13.7195122,FFRA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,15,45,13.7195122,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,15,45,13.7195122,MDEC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,15,45,13.7195122,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,15,45,13.7195122,PAST,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,15,45,13.7195122,SSID,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,16,44,13.41463415,AAGA,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,16,44,13.41463415,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,16,44,13.41463415,MALC,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,16,44,13.41463415,MCAV,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,16,44,13.41463415,PPOR,Live Coral/Dead Coral,
07/03/2019,KC,Marthas Finyard,82,27.77777778,16,44,13.41463415,SSID,Live Coral/Dead Coral,
